brand_id,device_type,model_name,color,selling_price,original_price,display_id,rating,strap_id,average_battery_life,reviews,brand_name,display_type,strap_material
2,FitnessBand,Smart Band 5,Black,2499,2999,2,4.1,25,14,,Xiaomi,AMOLED Display,Thermoplastic polyurethane
2,FitnessBand,Smart Band 4,Black,2099,2499,2,4.2,25,14,,Xiaomi,AMOLED Display,Thermoplastic polyurethane
2,FitnessBand,HMSH01GE,Black,1722,2099,2,3.5,25,14,,Xiaomi,LCD Display,Leather
2,FitnessBand,Smart Band 5,Black,2469,2999,2,4.1,25,14,,Xiaomi,AMOLED Display,Thermoplastic polyurethane
2,FitnessBand,Band 3,Black,1799,2199,2,4.3,25,7,,Xiaomi,OLED Display,Plastic
2,FitnessBand,Band - HRX Edition,Black,1299,1799,2,4.2,25,20,,Xiaomi,OLED Display,Plastic
2,FitnessBand,Band 2,Black,2499,2499,2,4.3,25,7,,Xiaomi,OLED Display,Plastic
2,Smartwatch,Revolve,Black,12349,15999,2,4.4,25,14,2,Xiaomi,AMOLED Display,Silicone
2,Smartwatch,RevolveActive,Black,12999,15999,2,4.4,25,14,3,Xiaomi,AMOLED Display,Silicone
2,FitnessBand,Smart Band 3i,Black,1270,1599,2,4.2,25,7,,Xiaomi,OLED Display,Thermoplastic polyurethane
2,FitnessBand,Steven Harrington Edition Band,Blue,3299,3999,2,4.3,25,7,,OnePlus ,AMOLED Display,Thermoplastic polyurethane
2,FitnessBand,Band,Dual Color,2499,2799,2,4.2,25,7,,OnePlus ,AMOLED Display,Thermoplastic polyurethane
2,Smartwatch,Versa 2,"Grey, Pink, Black",11999,14999,2,4.3,25,7,,FitBit,AMOLED Display,Silicone
2,Smartwatch,Sense,"Black, Pink, Beige",21499,22999,2,4.2,25,7,,FitBit,AMOLED Display,Elastomer
2,Smartwatch,Versa 3,"Black, Blue, Pink",17999,18999,2,4.3,25,7,,FitBit,AMOLED Display,Elastomer
2,FitnessBand,Charge 4,"Storm Blue, Black, Rosewood",9999,9999,2,4.2,25,7,,FitBit,PMOLED Display,Elastomer
2,FitnessBand,Inspire,Maroon ,7990,7999,2,4.2,25,5,,FitBit,LED Display,Silicone
2,FitnessBand,Inspire 2,"Black, Desert Rose, Lunar White",6999,7999,2,4.4,25,10,,FitBit,PMOLED Display,Thermoplastic polyurethane
2,FitnessBand,Lunar,White ,10899,10999,2,4.7,25,7,,FitBit,AMOLED Display,Silicone
2,FitnessBand,Charge 4,Granite Reflective ,10999,11999,2,4.2,25,7,,FitBit,PMOLED Display,Elastomer
2,FitnessBand,FB413LVLV,Lilac ,8807,38500,2,4.1,25,5,,FitBit,AMOLED Display,Silicone
2,FitnessBand,Flex Small,"Violet, black, Grey, Teal, Blue, Red",8490,8490,2,3.8,25,5,,FitBit,OLED Display,Rubber
2,FitnessBand,Inspire HR,Black,5599,8999,2,4.3,25,5,,FitBit,LED Display,Silicone
2,FitnessBand,Inspire,Black,5299,7999,2,4.2,25,5,,FitBit,LED Display,Silicone
2,FitnessBand,Charge 3,Grey,7599,13999,2,4.3,25,7,,FitBit,OLED Display,Silicone
2,Smartwatch,Versa Special Edition,Charcoal,10365,23499,2,4.1,25,7,,FitBit,AMOLED Display,Fabric
2,Smartwatch,Ionic,Black,18999,24999,2,4.1,25,7,,FitBit,LCD Display,Elastomer
2,Smartwatch,Versa 2 Special Edition,Multicolor,15499,23999,2,4.4,25,7,,FitBit,AMOLED Display,Silicone
2,Smartwatch,Ionic,Blue,22499,24999,2,4.1,25,7,,FitBit,LCD Display,Elastomer
2,Smartwatch,Ionic,Grey,26499,26499,2,4.1,25,7,,FitBit,LCD Display,Elastomer
2,Smartwatch,Versa,Purple,16990,23499,2,4.1,25,7,,FitBit,AMOLED Display,Silicone
2,Smartwatch,Versa,Grey,17895,21499,2,4.2,25,7,,FitBit,AMOLED Display,Silicone
2,Smartwatch,Surge,Blue,24990,24990,2,3.8,25,7,,FitBit,LCD Display,Elastomer
2,FitnessBand,Charge 2,Black,7499,14999,2,4.3,25,7,,FitBit,PMOLED Display,Silicone
2,FitnessBand,Charge 3 Special Edition,"Purple, White",9999,15999,2,4,25,7,,FitBit,OLED Display,Silicone
2,Smartwatch,Blaze,Purple,17999,19999,2,4.2,25,7,,FitBit,LCD Display,Elastomer
2,Smartwatch,Blaze,Blue,19999,19999,2,4.2,25,7,,FitBit,LCD Display,Elastomer
2,Smartwatch,Blaze,Black,22999,22999,2,4.2,25,7,,FitBit,LCD Display,Elastomer
2,Smartwatch,Surge,Black,19990,19990,2,3.8,25,7,,FitBit,LCD Display,Elastomer
2,FitnessBand,Alta HR,"Black, Plum, Grey",14999,14999,2,4.3,25,7,,FitBit,OLED Display,Elastomer
2,FitnessBand,Charge 2,Plum silver,14999,14999,2,4.4,25,7,,FitBit,PMOLED Display,Silicone
2,Smartwatch,Versa Lite Edition,Purple,16999,16999,2,4.2,25,7,,FitBit,AMOLED Display,Elastomer
2,Smartwatch,Surge,Orange,24990,24990,2,3.8,25,7,,FitBit,LCD Display,Elastomer
2,Smartwatch,versa,Grey,21499,21499,2,4.1,25,7,,FitBit,AMOLED Display,Silicone
2,Smartwatch,Versa,Pink,16124,19999,2,4.1,25,7,,FitBit,AMOLED Display,Silicone
2,FitnessBand,Charge HR,Purple,6990,14990,2,3.9,25,7,,FitBit,OLED Display,Thermoplastic polyurethane
2,FitnessBand,Charge HR,"Orange, Pink, Green",14990,14990,2,3.9,25,7,,FitBit,OLED Display,Thermoplastic polyurethane
2,FitnessBand,Alta HR,"Rose Gold, Gun Metal Black",16999,16999,2,4.3,25,7,,FitBit,OLED Display,Elastomer
2,Smartwatch,Versa Lite Edition,Blue,14399,15999,2,4.2,25,7,,FitBit,AMOLED Display,Elastomer
2,FitnessBand,Alta,"Black, Purple, Teal, Blue",12999,12999,2,4.1,25,7,,FitBit,OLED Display,Elastomer
2,Smartwatch,Versa 3,"Black, Blue, Pink",17999,18999,2,4.3,25,7,,FitBit,AMOLED Display,Elastomer
2,FitnessBand,Charge 2,Violet ,14999,14999,2,4.3,25,7,,FitBit,PMOLED Display,Silicone
2,Smartwatch,Versa,Black,20590,21499,2,4.1,25,7,,FitBit,AMOLED Display,Silicone
2,Smartwatch,Versa 2,Purple,13499,21999,2,4.3,25,7,,FitBit,AMOLED Display,Silicone
2,Smartwatch,Surge,Black,9999,19990,2,3.8,25,7,,FitBit,LCD Display,Elastomer
2,FitnessBand,Charge 3,Black,9999,13999,2,4.3,25,7,,FitBit,OLED Display,Silicone
2,FitnessBand,Charge 2,Blue,7499,14999,2,4.3,25,7,,FitBit,PMOLED Display,Silicone
2,FitnessBand,Charge 2,Light Blue,14999,14999,2,4.4,25,7,,FitBit,PMOLED Display,Silicone
2,FitnessBand,Charge 2,Blue,8999,14999,2,4.4,25,7,,FitBit,PMOLED Display,Silicone
2,FitnessBand,Charge 2,Black ,7498,14999,2,4.3,25,7,,FitBit,PMOLED Display,Silicone
2,FitnessBand,Charge 2,Sky Blue ,14999,14999,2,4.3,25,7,,FitBit,PMOLED Display,Silicone
2,FitnessBand,Inspire HR,Purple,5598,9999,2,4.3,25,5,,FitBit,LED Display,Silicone
2,FitnessBand,Inspire HR,White,5899,9999,2,4.3,25,5,,FitBit,LED Display,Silicone
2,FitnessBand,Band 2,Black,2999,3499,2,4.1,25,7,,realme,TFT-LCD Display,Silicone
2,FitnessBand,Band,Yellow,1499,2999,2,4,25,7,,realme,TFT-LCD Display,Silicone
2,FitnessBand,Smart band,Grey,1450,2999,2,4,25,7,,realme,TFT-LCD Display,Silicone
2,FitnessBand,Band,Black,1290,2999,2,4,25,7,,realme,TFT-LCD Display,Silicone
2,FitnessBand,Band 4,Black,1899,3099,2,4.2,25,7,,Huawei,TFT-LCD Display,Silicone
2,FitnessBand,Band 2,Black,1699,4999,2,4.1,25,7,,Huawei,PMOLED Display,Silicone
2,FitnessBand,Band 2,Blue,6999,6999,2,4.2,25,7,,Huawei,PMOLED Display,Silicone
2,FitnessBand,Band 2,Black,4599,4599,2,4.1,25,7,,Huawei,PMOLED Display,Silicone
2,FitnessBand,Band 6,"Pink, Black, Teal, Orange",4490,9990,2,4.4,25,7,,Huawei,PMOLED Display,Silicone
2,FitnessBand,Band 2 Pro Activity,"Pink, Black",2199,5999,2,4.1,25,7,,Huawei,PMOLED Display,Silicone
2,FitnessBand,Band 6,"Sandstone Grey, Meteorite Black, Coral Pink, ",2999,5999,2,4.3,25,14,6568,Honor,AMOLED Display,Plastic
2,FitnessBand,Band 4,"Meteorite Black, Midnight Navy",2700,2999,2,4.4,25,7,17809,Honor,AMOLED Display,Plastic
2,FitnessBand,Band 3,Dynamic Orange,2499,2999,2,4.3,25,7,23426,Honor,AMOLED Display,Plastic
2,FitnessBand,Band 5i,Black,2469,2999,2,4.2,25,7,4628,Honor,LCD Display,Plastic
2,FitnessBand,Band 3,Navy Blue,2499,2999,2,4.3,25,7,23426,Honor,PMOLED Display,Plastic
2,FitnessBand,Band 5,Black,2899,2999,2,4.4,25,14,4628,Honor,AMOLED Display,Plastic
2,FitnessBand,Band 5,Black,2099,2999,2,4.4,25,14,4628,Honor,AMOLED Display,Plastic
2,FitnessBand,Band 5,Olive Green,2199,2999,2,4.4,25,14,4628,Honor,AMOLED Display,Plastic
2,FitnessBand,Band 4,Black,2599,2999,2,4.4,25,7,17809,Honor,AMOLED Display,Plastic
2,FitnessBand,Band 5i,Black,1799,2999,2,4.2,25,14,4628,Honor,LCD Display,Plastic
2,FitnessBand,band 4 running,Black,1649,2000,2,3.2,25,7,4628,Honor,AMOLED Display,Plastic
2,FitnessBand,Band Z1,Black,5499,5499,2,3.9,25,14,77,Honor,AMOLED Display,Plastic
2,FitnessBand,Band 3,Black,4750,5499,2,4.3,25,7,122,Honor,OLED Display,Plastic
2,FitnessBand,Beat,Black,2999,2999,2,2.8,25,7,,GOQii,OLED Display,Silicone
2,FitnessBand,Vital 3.0,Black,3999,3999,2,3.1,25,7,,GOQii,OLED Display,Silicone
2,FitnessBand,Band 5,"Black, Blue, Red",1499,2999,2,3.8,25,4,,Infinix,TFT-LCD Display,Silicone
2,Smartwatch,Watch,Black,2995,4495,2,3.5,25,7,,LCARE,OLED Display,Silicone
2,FitnessBand,Mambo,Black,1699,2995,2,3.8,25,4,,LCARE,OLED Display,Silicone
2,FitnessBand,BeFit,Black,1999,3499,2,3.6,25,7,,LAVA,LCD Display,Thermoplastic polyurethane
2,FitnessBand,ColorFit,"Black, Blue",2199,2499,2,3.6,25,3,,Noise,LCD Display,Silicone
2,FitnessBand,ColorFit2,"Black, Blue, Pink",1699,2499,2,3.9,25,7,,Noise,TFT-LCD Display,Thermoplastic polyurethane
2,Smartwatch,46 mm,"Black, Gold",14990,19990,2,3.9,25,14,484,Oppo,AMOLED Display,Rubber
2,Smartwatch,41mm,"Pink, Silver, Black",17990,24990,2,3.9,25,14,,Oppo,AMOLED Display,Rubber
2,Smartwatch,2 Pro,Grey,4999,5999,2,4.4,25,14,338,realme,AMOLED Display,Silicone
2,Smartwatch,2S,Black,3499,3999,2,4.2,25,7,928,realme,AMOLED Display,Silicone
2,Smartwatch,S,"Black, White",4999,7999,2,4.3,25,14,4142,realme,AMOLED Display,Silicone
2,Smartwatch,S,Black,6779,7999,2,4.3,25,14,,realme,AMOLED Display,Silicone
2,Smartwatch,S Pro,Black,9999,12999,2,4.1,25,14,259,realme,AMOLED Display,Silicone
2,Smartwatch,S Master,Black,5999,8999,2,4.3,25,14,,realme,AMOLED Display,Silicone
2,Smartwatch,Fashion,Black,5400,6999,2,4,25,14,,realme,TFT-LCD Display,Silicone
2,Smartwatch,Classic,Black,3921,6999,2,4,25,7,,realme,TFT-LCD Display,Silicone
2,Smartwatch,Reflex 3.0,"Black, Pink",2495,2995,2,3.8,25,7,,Fastrack,TFT-LCD Display,Silicone
2,Smartwatch,Reflex 3.0,Black,2200,2995,2,4.1,25,4,,Fastrack,TFT-LCD Display,Silicone
2,Smartwatch,Reflex Beat,"Purple, Black",1645,2195,2,4,25,4,,Fastrack,TFT-LCD Display,Silicone
2,FitnessBand,Reflex Smart Band,"Orange, Red, Black",1595,1995,2,4,25,4,,Fastrack,OLED Display,Silicone
2,FitnessBand,Reflex Smart Band,"Green, Grey",1195,1995,2,4.1,25,4,,Fastrack,OLED Display,Silicone
2,Smartwatch,Reflex 2.0,"Black, Green",1395,1995,2,4.1,25,10,,Fastrack,TFT-LCD Display,Silicone
2,Smartwatch,Storm,"Black, Teal Green, Grey",2999,5990,2,4.1,25,7,1070,boAt ,LCD Display,Thermoplastic polyurethane
2,Smartwatch,Xplorer,"Black, Red, Blue",3499,7990,2,3.8,25,10,23069,boAt ,LCD Display,Thermoplastic polyurethane
2,Smartwatch,Delta,"Black, Grey, Red",2499,5990,2,3.6,25,7,529,boAt ,LCD Display,Silicone
2,Smartwatch,O2,"Black, Green",7990,7990,2,4.1,25,10,20122,boAt ,LCD Display,Thermoplastic polyurethane
2,Smartwatch,ColorFit Qube SpO2,"Charcoal Grey, Black, Pink",2499,4999,2,4.3,25,7,,Noise ,AMOLED Display,Thermoplastic polyurethane
2,Smartwatch,ColorFit Pro 3,"Green, Grey, Black, Blue, Pink, Red",3999,5999,2,4.2,25,7,,Noise ,AMOLED Display,Thermoplastic polyurethane
2,Smartwatch,ColorFit Qube SpO2,"Charcoal Black, Beige Gold",2499,4999,2,4.3,25,7,,Noise ,AMOLED Display,Thermoplastic polyurethane
2,Smartwatch,ColorFit Brio,"Black, Pink",2999,5999,2,4.3,25,10,,Noise ,AMOLED Display,Thermoplastic polyurethane
2,Smartwatch,ColorFit Pro 2,"Black, Deep Wine, Blue, Grey, Teal",2699,4999,2,4.1,25,10,,Noise ,AMOLED Display,Silicone
2,Smartwatch,Fit Active,"Blue, Black",3499,5999,2,4.2,25,7,,Noise ,AMOLED Display,Silicone
2,Smartwatch,ColorFit Qube,"Black, Green",2499,4999,2,4,25,7,,Noise ,AMOLED Display,Thermoplastic polyurethane
2,Smartwatch,ColorFit Pro 2 Oxy,"Black, Blue, Red",2499,4999,2,4,25,7,,Noise ,AMOLED Display,Thermoplastic polyurethane
2,Smartwatch,ColorFit Brio,"Black, Green",3499,5999,2,4.3,25,7,,Noise ,AMOLED Display,Thermoplastic polyurethane
2,Smartwatch,NoiseFit Endure,"Black, Red, Blue",2999,5999,2,3.9,25,7,,Noise ,AMOLED Display,Silicone
2,Smartwatch,NoiseFit Endure,"Grey, Green",2599,5999,2,3.9,25,7,,Noise ,AMOLED Display,Silicone
2,Smartwatch,ColorFit Pro,"Black, Blue",2513,4999,2,3.9,25,7,,Noise ,AMOLED Display,Silicone
2,Smartwatch,ColorFit Pro,"Green, Teal, Grey",2499,4999,2,3.9,25,7,,Noise ,AMOLED Display,Silicone
2,Smartwatch,Fit Evolve,"Red, Black",5499,7999,2,3.9,25,7,,Noise ,AMOLED Display,Thermoplastic polyurethane
2,Smartwatch,Fusiom Hybrid,Blue,5999,9999,2,4,25,7,,Noise ,AMOLED Display,Thermoplastic polyurethane
2,Smartwatch,Evolve,"Black, Grey, Red",4999,7999,2,3.9,25,7,,Noise ,AMOLED Display,Thermoplastic polyurethane
2,Smartwatch,NoiseFit Endure,"Black, Blue, Teal",2799,5999,2,3.9,25,7,,Noise ,AMOLED Display,Thermoplastic polyurethane
2,Smartwatch,Z1,Black,5499,5499,2,3.1,25,14,102,Honor,OLED Display,Silicone
2,Smartwatch,GS Pro,Black,13999,20999,2,4.4,25,25,215,Honor,AMOLED Display,Nylon
2,Smartwatch,GS Pro,Blue,17999,20999,2,4.4,25,25,215,Honor,AMOLED Display,Nylon
2,Smartwatch,Watch Magic,Black,7999,17999,2,4.3,25,7,281,Honor,AMOLED Display,Silicone
2,Smartwatch,Magic Watch 2,Brown,13999,15999,2,4.4,25,14,1663,Honor,AMOLED Display,Leather
2,Smartwatch,Watch ES,"Black, Pink",4999,10999,2,4.3,25,10,354,Honor,AMOLED Display,Silicone
2,Smartwatch,Magic Watch,Brown,9047,17999,2,4.3,25,7,281,Honor,AMOLED Display,Silicone
2,Smartwatch,Amazfit GTS,Beige,5499,12999,2,4.3,25,14,1907,huami,AMOLED Display,Silicone
2,Smartwatch,Amazfit GTS,Black,5299,12999,2,4.3,25,14,1907,huami,AMOLED Display,Silicone
2,Smartwatch,Amazfit GTS,Pink,5999,12999,2,4.3,25,14,1907,huami,AMOLED Display,Silicone
2,Smartwatch,Amazfit GTS,Blue,5499,12999,2,4.3,25,14,1907,huami,AMOLED Display,Silicone
2,Smartwatch,Amazfit Bip U,"Black, Pink",2999,5999,2,4.2,25,9,1334,huami,AMOLED Display,Silicone
2,Smartwatch,Amazfit Bip S Lite,Black,1999,4999,2,3.9,25,14,849,huami,AMOLED Display,Silicone
2,Smartwatch,Amazfit T-Rex,"Green, Grey",5999,10999,2,4.3,25,20,359,huami,AMOLED Display,Silicone
2,Smartwatch,Amazfit GTS 2e,Purple,7999,13999,2,4.2,25,14,294,huami,AMOLED Display,Silicone
2,Smartwatch,Amazfit GTR 2 Aluminium,"Black, Red",11999,17999,2,4.1,25,10,647,huami,AMOLED Display,Silicone
2,Smartwatch,Amazfit GTS 2,Black,11999,17999,2,4.1,25,7,153,huami,AMOLED Display,Silicone
2,Smartwatch,Amazfit GTR 2 Stainless Steel,"Grey, Blue",12499,17999,2,4.1,25,10,647,huami,AMOLED Display,Silicone
2,Smartwatch,Amazfit Bip,Black,5499,6999,2,4.2,25,28,4651,huami,AMOLED Display,Silicone
2,Smartwatch,Amazfit GTR 42 mm Glitter,White,9999,16999,2,4.2,25,12,3,huami,AMOLED Display,Silicone
2,Smartwatch,Amazfit Neo,Black,2499,3999,2,4.2,25,7,176,huami,AMOLED Display,Thermoplastic polyurethane
2,Smartwatch,Amazfit Bip S,Black,5299,6499,2,4,25,15,489,huami,AMOLED Display,Thermoplastic polyurethane
2,Smartwatch,Amazfit GTR 42,Black,8999,12999,2,4.3,25,14,,huami,AMOLED Display,Silicone
2,Smartwatch,Amazfit Stratos 3,Black,13999,17999,2,3.7,25,14,,huami,AMOLED Display,Silicone
2,Smartwatch,Amazfit GTR 42,Red,9999,12999,2,4.3,25,12,146,huami,AMOLED Display,Silicone
2,Smartwatch,Amazfit Pace,Black,9999,10999,2,4.2,25,14,,huami,AMOLED Display,Silicone
2,Smartwatch,Amazfit Bip S,Red,2999,4999,2,3.9,25,15,489,huami,AMOLED Display,Thermoplastic polyurethane
2,Smartwatch,Amazfit Bip S,"Green, Grey",3799,4999,2,3.9,25,15,489,huami,AMOLED Display,Thermoplastic polyurethane
2,Smartwatch,Amazfit Bip,Pink,5499,5990,2,4.2,25,28,489,huami,AMOLED Display,Silicone
2,Smartwatch,Amazfit Bip S,White ,4999,5999,2,4,25,15,489,huami,AMOLED Display,Thermoplastic polyurethane
2,Smartwatch,Amazfit GTR 47,Black,10999,18999,2,4.2,25,25,,huami,AMOLED Display,Silicone
2,Smartwatch,Amazfit GTR 47,Black,8999,13999,2,4.3,25,25,176,huami,AMOLED Display,Silicone
2,Smartwatch,Amazfit Verge,Black,12999,12999,2,4.1,25,25,489,huami,AMOLED Display,Silicone
2,Smartwatch,Amazfit Verge,Black,11999,12999,2,4.1,25,25,489,huami,AMOLED Display,Silicone
2,Smartwatch,Amazfit Verge,Black,5999,8999,2,4.2,25,14,489,huami,AMOLED Display,Silicone
2,Smartwatch,Amazfit Bip,Red,4950,5990,2,4.2,25,28,176,huami,AMOLED Display,Silicone
2,Smartwatch,Amazfit Verge,Black,11999,12999,2,4.1,25,7,176,huami,AMOLED Display,Silicone
2,Smartwatch,Amazfit Bip,Purple,5499,6999,2,4.2,25,28,176,huami,AMOLED Display,Silicone
2,Smartwatch,Amazfit Stratos,Black,12999,15999,2,4.2,25,25,103,huami,AMOLED Display,Silicone
2,Smartwatch,Amazfit Bip Lite,Black,3499,5499,2,4,25,7,125,huami,AMOLED Display,Thermoplastic polyurethane
2,Smartwatch,Amazfit Verge Lite,Black,5999,8999,2,4.2,25,5,136,huami,AMOLED Display,Silicone
2,Smartwatch,Amazfit Bip,Grey,6399,7399,2,4.4,25,28,176,huami,AMOLED Display,Silicone
2,Smartwatch,Bip Lite On,Black,7999,14999,2,4.1,25,7,183,huami,AMOLED Display,Silicone
2,Smartwatch,Galaxy Active 2,"Black, Beige",11990,25990,2,4.5,25,7,,SAMSUNG ,AMOLED Display,Silicone
2,Smartwatch,Galaxy Active 2,Grey,12990,25990,2,4.5,25,7,,SAMSUNG ,AMOLED Display,Silicone
2,Smartwatch,Galaxy Classic 4,Black,32959,37999,2,4.6,25,14,,SAMSUNG ,AMOLED Display,Elastomer
2,Smartwatch,Galaxy Classic 4,Silver,40000,42999,2,4.6,25,14,,SAMSUNG ,AMOLED Display,Elastomer
2,Smartwatch,Galaxy Classic 4,Silver,34999,37999,2,4.6,25,14,,SAMSUNG ,AMOLED Display,Elastomer
2,Smartwatch,Galaxy Classic 4 LTE,Black,28999,31999,2,5,25,14,,SAMSUNG ,AMOLED Display,Elastomer
2,FitnessBand,Galaxy Fit-e Smart,Black,2000,2590,2,3.8,25,7,,SAMSUNG ,PMOLED Display,Rubber
2,FitnessBand,Galaxy Fit-e Smart,Yellow,2490,2590,2,3.8,25,7,,SAMSUNG ,PMOLED Display,Rubber
2,FitnessBand,Galaxy Fit,Silver,8990,9990,2,4,25,7,,SAMSUNG ,AMOLED Display,Rubber
2,Smartwatch,Galaxy Watch 3,Black,28990,30990,2,4.3,25,14,,SAMSUNG ,AMOLED Display,Leather
2,Smartwatch,Galaxy Watch 4 LTE,Black,31999,34999,2,4.6,25,14,,SAMSUNG ,AMOLED Display,Elastomer
2,Smartwatch,Galaxy Watch 4 Classic LTE,Black,40000,42999,2,4.6,25,14,,SAMSUNG ,AMOLED Display,Elastomer
2,Smartwatch,Galaxy Watch 4 LTE,Pink,28999,31999,2,4.6,25,14,,SAMSUNG ,AMOLED Display,Elastomer
2,Smartwatch,Galaxy Active 2,Grey,18990,28490,2,4.1,25,14,,SAMSUNG ,AMOLED Display,Silicone
2,Smartwatch,Galaxy 46mm,Grey,16990,33999,2,4.5,25,7,,SAMSUNG ,AMOLED Display,Elastomer
2,Smartwatch,Galaxy Classic 4 LTE,"Silver, Green",36999,39999,2,4.6,25,14,,SAMSUNG ,AMOLED Display,Elastomer
2,Smartwatch,Galaxy Active Steel 2 LTE,Brown,30990,34490,2,4.1,25,14,,SAMSUNG ,AMOLED Display,Silicone
2,Smartwatch,Galaxy Active Steel 2,Black,24490,31990,2,4.3,25,14,,SAMSUNG ,AMOLED Display,Silicone
2,Smartwatch,Galaxy Classic 4,Blue,34999,34999,2,4.6,25,14,,SAMSUNG ,AMOLED Display,Silicone
2,Smartwatch,Galaxy Active 42mm,Black,19990,19990,2,4.4,25,14,,SAMSUNG ,AMOLED Display,Elastomer
2,Smartwatch,Galaxy 44mm,Beige,24490,28490,2,3.6,25,14,,SAMSUNG ,AMOLED Display,Silicone
2,Smartwatch,Galaxy LTE,Silver,31999,31999,2,4.6,25,14,,SAMSUNG ,AMOLED Display,Elastomer
2,Smartwatch,Gear Fit 2,Blue,15000,15000,2,4.2,25,7,,SAMSUNG ,AMOLED Display,Silicone
2,Smartwatch,Gear Fit,Black,7999,16860,2,3.9,25,7,,SAMSUNG ,AMOLED Display,Silicone
2,Smartwatch,Galaxy Active 2 Steel,Black,24490,31990,2,4.4,25,14,,SAMSUNG ,AMOLED Display,Leather
2,Smartwatch,Gear S2,"Silver, Blue",24300,24300,2,4.3,25,14,,SAMSUNG ,AMOLED Display,Elastomer
2,Smartwatch,Galaxy Active Steel,Blue,29990,34490,2,4.1,25,14,,SAMSUNG ,AMOLED Display,Silicone
2,Smartwatch,Gear Fit 2 Pro,"Red, Black",9990,14990,2,4.3,25,7,,SAMSUNG ,AMOLED Display,Silicone
2,Smartwatch,Gear Fit 2,"Pink, Blue",15000,15000,2,4.2,25,7,,SAMSUNG ,AMOLED Display,Silicone
2,Smartwatch,Gear 2,Black,19999,22550,2,2.3,25,14,,SAMSUNG ,AMOLED Display,Silicone
2,Smartwatch,Neo Gear 2,Black,15500,16860,2,3.9,25,7,,SAMSUNG ,AMOLED Display,Rubber
2,Smartwatch,Galaxy Active 46mm,Black,19990,19990,2,4.4,25,14,,SAMSUNG ,AMOLED Display,Elastomer
2,Smartwatch,Galaxy Watch LTE,Beige,27490,29989,2,4.2,25,14,,SAMSUNG ,AMOLED Display,Silicone
2,Smartwatch,Galaxy 42,Grey,21989,25990,2,4.6,25,14,,SAMSUNG ,AMOLED Display,Elastomer
2,Smartwatch,Gear Live,Black,15900,15900,2,4.2,25,7,,SAMSUNG ,AMOLED Display,Rubber
2,Smartwatch,Gear Fit 2,"Blue, Black",15000,15000,2,4.2,25,7,,SAMSUNG ,AMOLED Display,Silicone
2,Smartwatch,Galaxy Watch 3,Black,39490,39490,2,4.3,25,14,,SAMSUNG ,AMOLED Display,Leather
2,Smartwatch,Galaxy 42,Black,24989,25990,2,4.6,25,14,,SAMSUNG ,AMOLED Display,Elastomer
2,Smartwatch,Gear S3 Frontier,Black,22990,28500,2,4.3,25,14,,SAMSUNG ,AMOLED Display,Silicone
2,Smartwatch,Gear Sport,Black,15999,22990,2,3,25,7,,SAMSUNG ,AMOLED Display,Silicone
2,Smartwatch,Gear S2 Classic,Black,18999,34550,2,4.2,25,14,,SAMSUNG ,AMOLED Display,Leather
2,Smartwatch,T-Mobile,Black,21990,22990,2,4.3,25,14,,SAMSUNG ,AMOLED Display,Leather
2,Smartwatch,Gear S2,Silver,24300,24300,2,4.1,25,14,,SAMSUNG ,AMOLED Display,Elastomer
2,Smartwatch,R600NZBAXAR 600,Blue,21390,25155,2,4.5,25,14,,SAMSUNG ,AMOLED Display,Rubber
2,Smartwatch,Gear S2 Classic,Black,18999,30000,2,4.2,25,14,,SAMSUNG ,AMOLED Display,Leather
2,Smartwatch,Gear R730V S2,Grey,18532,22498,2,4.6,25,14,,SAMSUNG ,AMOLED Display,Elastomer
2,Smartwatch,Galaxy Gear,Gold,50408,60241,2,3.2,25,14,,SAMSUNG ,AMOLED Display,Rubber
2,FitnessBand,Activity Tracker,Black,13201,15885,2,4.2,25,7,,SAMSUNG ,PMOLED Display,Rubber
2,Smartwatch,Gen 5 Carlyle HR,Black,15995,22995,2,4.2,25,2,,FOSSIL ,AMOLED Display,Leather
2,Smartwatch,Gen 5 Carlyle HR,"Brown, Grey",14995,22995,2,4.2,25,2,,FOSSIL ,AMOLED Display,Leather
2,Smartwatch,Gen 5 Garrett HR,Silver,15995,22995,2,4.1,25,2,,FOSSIL ,AMOLED Display,Stainless Steel
2,Smartwatch,Gen 5 Julianna HR,Gold,18495,18495,2,3.8,25,2,,FOSSIL ,AMOLED Display,Stainless Steel
2,Smartwatch,Gen 5 Julianna HR,Black,18995,22995,2,4.3,25,2,,FOSSIL ,AMOLED Display,Stainless Steel
